t0,bp,pnl,entry,legs,dow,year
2022-11-15 23:00:00+00:00,-23.07222486620008,-4.105933333333269,1779.5008,9,1,2022
2022-11-16 23:00:00+00:00,-36.65917594855162,-6.504966666666481,1774.4219999999998,9,2,2022
2022-11-17 23:00:00+00:00,12.171326243046577,2.143100000000004,1760.8273666666666,9,3,2022
2022-11-21 23:00:00+00:00,25.95189280080214,4.511533333333394,1738.4532333333332,9,0,2022
2022-11-22 23:00:00+00:00,-1.4629544265794383,-0.2546666666663289,1740.5471333333332,9,1,2022
2022-11-23 23:00:00+00:00,20.74774409751501,3.633066666666764,1751.0772000000002,9,2,2022
2022-11-24 23:00:00+00:00,9.984384648774899,1.7529333333335064,1755.7163666666665,9,3,2022
2022-11-28 23:00:00+00:00,21.67132135340214,3.774966666667069,1741.9244666666664,9,0,2022
2022-11-29 23:00:00+00:00,17.329204842979088,3.0317333333334773,1749.5008666666665,9,1,2022
2022-11-30 23:00:00+00:00,20.214206633865913,3.5799000000002557,1770.9973333333332,9,2,2022
2022-12-01 23:00:00+00:00,-35.84803642591347,-6.467000000000098,1803.9749333333336,9,3,2022
2022-12-05 23:00:00+00:00,20.585197391412507,3.64283333333348,1769.6920333333333,9,0,2022
2022-12-06 23:00:00+00:00,13.638191381072001,2.4158333333335427,1771.3814333333332,9,1,2022
2022-12-07 23:00:00+00:00,-29.075675668465376,-5.196366666666336,1787.1556666666665,9,2,2022
2022-12-08 23:00:00+00:00,15.637483904660346,2.7996333333335315,1790.3392666666666,9,3,2022
2022-12-12 23:00:00+00:00,13.612826307186621,2.4256333333332805,1781.8985333333335,9,0,2022
2022-12-13 23:00:00+00:00,-3.934969257389292,-0.7127999999999398,1811.0297,9,1,2022
2022-12-14 23:00:00+00:00,-65.7741873452002,-11.892733333333203,1808.1046,9,2,2022
2022-12-15 23:00:00+00:00,18.92778955136334,3.3627666666669334,1776.6436666666666,9,3,2022
2022-12-19 23:00:00+00:00,-9.362727760393081,-1.6740999999997257,1788.0297,9,0,2022
2022-12-20 23:00:00+00:00,-10.285223736303472,-1.8701666666665915,1818.2959333333336,9,1,2022
2022-12-21 23:00:00+00:00,22.32245530628871,4.050566666666782,1814.5913,9,2,2022
2022-12-22 23:00:00+00:00,-0.09101210514562741,-0.016333333333174476,1793.8221999999998,9,3,2022
2022-12-26 23:00:00+00:00,20.63350088690485,3.716533333333549,1801.2142,9,0,2022
2022-12-27 23:00:00+00:00,-15.923729670860942,-2.8889999999998963,1814.2337666666667,9,1,2022
2022-12-28 23:00:00+00:00,9.467013096554817,1.709366666666862,1805.6032666666667,9,2,2022
2022-12-29 23:00:00+00:00,11.90824258650384,2.1613000000001343,1815.0219333333332,9,3,2022
2023-01-02 23:00:00+00:00,20.507590540856523,3.7469666666666703,1828.5162666666668,9,0,2023
2023-01-03 23:00:00+00:00,32.37875135591671,5.953333333333376,1838.6616666666669,9,1,2023
2023-01-04 23:00:00+00:00,4.32985462627816,0.803333333333588,1855.508733333333,9,2,2023
2023-01-05 23:00:00+00:00,26.085899429801195,4.781100000000303,1832.8420333333333,9,3,2023
2023-01-09 23:00:00+00:00,11.03654901662731,2.0650333333333797,1871.1111000000003,9,0,2023
2023-01-10 23:00:00+00:00,-17.041159564764516,-3.1989999999998417,1877.2167,9,1,2023
2023-01-11 23:00:00+00:00,23.458886334743177,4.404633333333625,1877.6000666666664,9,2,2023
2023-01-12 23:00:00+00:00,5.399128768830025,1.024200000000216,1897.0549999999998,9,3,2023
2023-01-16 23:00:00+00:00,-25.89400996297762,-4.963399999999865,1916.8079000000002,9,0,2023
2023-01-17 23:00:00+00:00,-10.065919872893637,-1.9213333333330713,1908.7500666666665,9,1,2023
2023-01-18 23:00:00+00:00,-5.005156923286823,-0.9533999999997983,1904.8216666666663,9,2,2023
2023-01-19 23:00:00+00:00,-11.363586369248093,-2.1966666666665637,1933.0304666666666,9,3,2023
2023-01-23 23:00:00+00:00,14.669694184851373,2.834100000000111,1931.9677333333332,9,0,2023
2023-01-24 23:00:00+00:00,-2.4827000313162064,-0.48099999999991877,1937.4044333333336,9,1,2023
2023-01-25 23:00:00+00:00,-14.78182858842246,-2.8795666666665056,1947.9566333333335,9,2,2023
2023-01-26 23:00:00+00:00,-11.739679308564293,-2.2659333333331992,1930.1487,9,3,2023
2023-01-30 23:00:00+00:00,12.632087393139118,2.4288000000000616,1922.7999000000002,9,0,2023
2023-01-31 23:00:00+00:00,-11.972063176107005,-2.3081333333330654,1927.9107,9,1,2023
2023-02-01 23:00:00+00:00,-13.183368006623573,-2.5778666666663717,1955.0549,9,2,2023
2023-02-02 23:00:00+00:00,20.671563506723217,3.9537000000003295,1912.6294666666665,9,3,2023
2023-02-06 23:00:00+00:00,29.28836403586967,5.471466666666932,1868.1379,9,0,2023
2023-02-07 23:00:00+00:00,14.266306926296478,2.672000000000253,1872.9679,9,1,2023
2023-02-08 23:00:00+00:00,12.580893984381872,2.360166666666828,1875.9979666666668,9,2,2023
2023-02-09 23:00:00+00:00,-5.959239769452878,-1.1098666666666002,1862.3457,9,3,2023
2023-02-13 23:00:00+00:00,15.298636132945184,2.8363666666668146,1853.9996999999998,9,0,2023
2023-02-14 23:00:00+00:00,7.136186634508308,1.3233666666667432,1854.4671666666666,9,1,2023
2023-02-15 23:00:00+00:00,23.39412128351814,4.297633333333503,1837.0734333333332,9,2,2023
2023-02-16 23:00:00+00:00,-36.1868777649118,-6.642866666666502,1835.6871666666666,9,3,2023
2023-02-20 23:00:00+00:00,-4.469461996680269,-0.8236333333331155,1842.7963000000002,9,0,2023
2023-02-21 23:00:00+00:00,3.5104628996472345,0.6442666666668325,1835.2756,9,1,2023
2023-02-22 23:00:00+00:00,9.950192973691605,1.8172666666668345,1826.3658333333333,9,2,2023
2023-02-23 23:00:00+00:00,14.852576135249231,2.7075000000001332,1822.9211999999998,9,3,2023
2023-02-27 23:00:00+00:00,0.9130796144430191,0.16596666666684237,1817.7147333333332,9,0,2023
2023-02-28 23:00:00+00:00,4.515447883051541,0.8252000000000711,1827.5113,9,1,2023
2023-03-01 23:00:00+00:00,-20.641780613554104,-3.794199999999819,1838.1158999999998,9,2,2023
2023-03-02 23:00:00+00:00,9.806354348024266,1.8015333333334336,1837.1812333333332,9,3,2023
2023-03-06 23:00:00+00:00,9.804443604294795,1.8108666666668494,1846.9861666666666,9,0,2023
2023-03-07 23:00:00+00:00,-16.076595565256785,-2.917199999999866,1814.5617,9,1,2023
2023-03-08 23:00:00+00:00,-14.82300883854867,-2.690933333333078,1815.3416666666665,9,2,2023
2023-03-09 23:00:00+00:00,-9.653044526060905,-1.7684666666665028,1832.0149999999999,9,3,2023
2023-03-13 22:00:00+00:00,-13.975713129084903,-2.672066666666448,1911.8453333333334,9,0,2023
2023-03-14 22:00:00+00:00,-10.72488197025538,-2.0428666666664412,1904.7896333333333,9,1,2023
2023-03-15 22:00:00+00:00,-45.62090346109929,-8.761799999999843,1920.546,9,2,2023
2023-03-16 22:00:00+00:00,6.027128942349896,1.1572333333334275,1920.0469333333333,9,3,2023
2023-03-20 22:00:00+00:00,2.7443479023005946,0.5432000000000698,1979.7771000000002,9,0,2023
2023-03-21 22:00:00+00:00,13.589008658714546,2.6376333333336484,1941.0217666666665,9,1,2023
2023-03-22 22:00:00+00:00,19.112842474216738,3.758566666666866,1966.5455333333334,9,2,2023
2023-03-23 22:00:00+00:00,-5.1371796425813345,-1.0239999999998872,1993.0700000000002,9,3,2023
2023-03-27 22:00:00+00:00,19.58991885973079,3.834966666666787,1957.7056,9,0,2023
2023-03-28 22:00:00+00:00,-28.95370590954611,-5.716799999999769,1974.4620333333332,9,1,2023
2023-03-29 22:00:00+00:00,-24.91682250087007,-4.89499999999983,1964.523433333333,9,2,2023
2023-03-30 22:00:00+00:00,1.4673136017792352,0.29060000000011615,1980.5620000000001,9,3,2023
2023-04-03 22:00:00+00:00,-24.851846765302653,-4.934566666666569,1985.5732333333335,9,0,2023
2023-04-04 22:00:00+00:00,-0.786449177928702,-0.15893333333330398,2020.5484000000001,9,1,2023
2023-04-05 22:00:00+00:00,-30.305944983890395,-6.123999999999872,2020.6810666666668,9,2,2023
2023-04-10 22:00:00+00:00,0.7460216596028523,0.14853333333341348,1991.1986333333334,9,0,2023
2023-04-11 22:00:00+00:00,30.11620827512217,6.034633333333507,2003.7853,9,1,2023
2023-04-12 22:00:00+00:00,12.338862985676895,2.4860333333335802,2014.819533333333,9,2,2023
2023-04-13 22:00:00+00:00,17.47762249174302,3.5666333333335842,2040.685733333333,9,3,2023
2023-04-17 22:00:00+00:00,7.444479808124921,1.4849666666669539,1994.7444,9,0,2023
2023-04-18 22:00:00+00:00,-4.549327805106859,-0.9125333333331582,2005.7467000000001,9,1,2023
2023-04-19 22:00:00+00:00,0.08693735861901916,0.017333333333605577,1995.3129333333334,9,2,2023
2023-04-20 22:00:00+00:00,-6.167842912787809,-1.2361666666665012,2004.2117666666663,9,3,2023
2023-04-24 22:00:00+00:00,25.36486129722617,5.054333333333413,1992.6747333333333,9,0,2023
2023-04-25 22:00:00+00:00,-1.307335983682505,-0.261233333333242,1997.8919333333333,9,1,2023
2023-04-26 22:00:00+00:00,5.422624958376251,1.0793666666668287,1990.547833333333,9,2,2023
2023-04-27 22:00:00+00:00,-4.964040167217242,-0.9869666666665277,1988.228933333333,9,3,2023
2023-05-01 22:00:00+00:00,4.902720897280799,0.9717333333335318,1982.1107,9,0,2023
2023-05-02 22:00:00+00:00,1.9549947589711607,0.39416666666693345,2016.2581333333333,9,1,2023
2023-05-03 22:00:00+00:00,-7.427114367273138,-1.5231333333330592,2050.7549,9,2,2023
2023-05-04 22:00:00+00:00,8.42987366252914,1.7268333333333128,2048.5479,9,3,2023
2023-05-08 22:00:00+00:00,-0.6334851078278533,-0.12816666666655388,2022.0657,9,0,2023
2023-05-09 22:00:00+00:00,-3.2572521896817808,-0.6629666666663828,2035.2582666666665,9,1,2023
2023-05-10 22:00:00+00:00,17.91290693532609,3.6380666666667216,2030.9769,9,2,2023
2023-05-11 22:00:00+00:00,-16.77913359788973,-3.383299999999963,2016.3378999999998,9,3,2023
2023-05-15 22:00:00+00:00,0.1572025921487219,0.0317000000002281,2016.8013666666666,9,0,2023
2023-05-16 22:00:00+00:00,13.982997361615322,2.781966666666752,1989.557866666667,9,1,2023
2023-05-17 22:00:00+00:00,3.7655816086180787,0.7469000000003234,1983.493333333333,9,2,2023
2023-05-18 22:00:00+00:00,-7.669610065696675,-1.5021999999997508,1958.6341000000002,9,3,2023
2023-05-22 22:00:00+00:00,-41.147954329968826,-8.116166666666535,1972.4309000000003,9,0,2023
2023-05-23 22:00:00+00:00,-11.973978631722916,-2.3666666666664846,1976.4953333333333,9,1,2023
2023-05-24 22:00:00+00:00,-7.952603255663527,-1.5579666666665162,1959.029133333333,9,2,2023
2023-05-25 22:00:00+00:00,3.7099247971444163,0.7207666666668805,1943.017833333333,9,3,2023
2023-05-29 22:00:00+00:00,-2.3113774846103716,-0.4493333333330914,1943.9248666666665,9,0,2023
2023-05-30 22:00:00+00:00,-8.533572040528318,-1.6720999999998487,1959.4069666666667,9,1,2023
2023-05-31 22:00:00+00:00,4.263044090245751,0.8373333333335419,1964.1939,9,2,2023
2023-06-01 22:00:00+00:00,-8.37145459512831,-1.6553999999998723,1977.4214000000002,9,3,2023
2023-06-05 22:00:00+00:00,-7.688995541199844,-1.5085333333329345,1961.8959,9,0,2023
2023-06-06 22:00:00+00:00,5.906660794236838,1.1600000000000819,1963.9639666666667,9,1,2023
2023-06-07 22:00:00+00:00,13.883547568844072,2.6972333333336187,1942.7941999999998,9,2,2023
2023-06-08 22:00:00+00:00,-15.339718799936163,-3.016633333333251,1966.5392000000002,9,3,2023
2023-06-12 22:00:00+00:00,-0.5159896213910503,-0.10103333333313458,1957.7252333333333,9,0,2023
2023-06-13 22:00:00+00:00,6.333865791190623,1.2315666666668221,1944.4323666666667,9,1,2023
2023-06-14 22:00:00+00:00,-42.58927184309144,-8.280633333333148,1944.2264333333333,9,2,2023
2023-06-15 22:00:00+00:00,-1.7337510958766906,-0.3394999999997405,1958.1420666666663,9,3,2023
2023-06-19 22:00:00+00:00,-22.07293958610617,-4.310999999999922,1953.0407333333335,9,0,2023
2023-06-20 22:00:00+00:00,-4.425526860903952,-0.8575333333331704,1937.5381666666665,9,1,2023
2023-06-21 22:00:00+00:00,-5.308942839910364,-1.026533333333191,1933.5067333333334,9,2,2023
2023-06-22 22:00:00+00:00,-1.8089229377447396,-0.34629999999977673,1914.2313,9,3,2023
2023-06-26 22:00:00+00:00,6.6319626560825675,1.276133333333443,1924.2407333333333,9,0,2023
2023-06-27 22:00:00+00:00,-1.2793608728441168,-0.24503333333314004,1915.2388,9,1,2023
2023-06-28 22:00:00+00:00,0.9901814128487675,0.1891333333333023,1910.1237666666666,9,2,2023
2023-06-29 22:00:00+00:00,-3.527238400350468,-0.6732999999998507,1908.76,9,3,2023
2023-07-03 22:00:00+00:00,-2.011340035699583,-0.38655833333321726,1921.8884916666668,9,0,2023
2023-07-04 22:00:00+00:00,-5.04374290401707,-0.9717333333331529,1926.5137666666665,9,1,2023
2023-07-05 22:00:00+00:00,-1.2375056895739016,-0.23736666666642728,1917.8756333333336,9,2,2023
2023-07-06 22:00:00+00:00,-1.1800726751356587,-0.22553333333310852,1910.8833333333334,9,3,2023
2023-07-10 22:00:00+00:00,1.8864289663266958,0.3632666666668835,1925.7156,9,0,2023
2023-07-11 22:00:00+00:00,19.441191786137857,3.7574666666669905,1932.7353999999998,9,1,2023
2023-07-12 22:00:00+00:00,0.5901282054920158,0.1155333333335875,1957.926533333333,9,2,2023
2023-07-13 22:00:00+00:00,-1.9888773186074968,-0.39003333333312185,1961.0649,9,3,2023
2023-07-17 22:00:00+00:00,9.118907420349164,1.7829000000001543,1955.1686666666667,9,0,2023
2023-07-18 22:00:00+00:00,-11.806332451393079,-2.336808333333238,1979.2829749999999,9,1,2023
2023-07-19 22:00:00+00:00,18.318428678078114,3.623700000000099,1978.1774666666668,9,2,2023
2023-07-20 22:00:00+00:00,7.567734325754014,1.4914000000001124,1970.7406,9,3,2023
2023-07-24 22:00:00+00:00,17.412887606656263,3.4051666666669766,1955.5563666666665,9,0,2023
2023-07-25 22:00:00+00:00,-4.680912405050538,-0.9197333333330183,1964.792333333333,9,1,2023
2023-07-26 22:00:00+00:00,8.575861170247853,1.6920666666669604,1973.109,9,2,2023
2023-07-27 22:00:00+00:00,6.7849469954389425,1.3211666666668407,1947.2947666666669,9,3,2023
2023-07-31 22:00:00+00:00,-18.896020509465504,-3.7147666666665677,1965.8811333333333,9,0,2023
2023-08-01 22:00:00+00:00,-12.878086046956478,-2.512566666666544,1950.9750333333334,9,1,2023
2023-08-02 22:00:00+00:00,-0.16266975498902214,-0.03149999999982356,1936.2249333333332,9,2,2023
2023-08-03 22:00:00+00:00,8.94842464782412,1.7315333333334972,1935.0202,9,3,2023
2023-08-07 22:00:00+00:00,-18.26187262294861,-3.537066666666457,1936.8404333333335,9,0,2023
2023-08-08 22:00:00+00:00,7.03553777164711,1.3544666666668945,1925.1948666666665,9,1,2023
2023-08-09 22:00:00+00:00,6.418008068189599,1.2296666666666927,1915.988933333333,9,2,2023
2023-08-10 22:00:00+00:00,6.692235509595507,1.2805333333335511,1913.478,9,3,2023
2023-08-14 22:00:00+00:00,-7.4654339757588115,-1.4242333333330255,1907.7685666666666,9,0,2023
2023-08-15 22:00:00+00:00,-0.7222607673303806,-0.13743333333331975,1902.5868,9,1,2023
2023-08-16 22:00:00+00:00,-17.66873356653012,-3.348299999999805,1895.0325999999998,9,2,2023
2023-08-17 22:00:00+00:00,19.729822649021052,3.728700000000193,1889.8958666666667,9,3,2023
2023-08-21 22:00:00+00:00,0.8062591293813166,0.15281111111138065,1895.3138555555552,9,0,2023
2023-08-22 22:00:00+00:00,11.11423126232899,2.109933333333553,1898.4086666666667,9,1,2023
2023-08-23 22:00:00+00:00,4.066180405577641,0.7796333333334738,1917.4163999999998,9,2,2023
2023-08-24 22:00:00+00:00,-7.552483519338905,-1.4480999999997646,1917.3748666666663,9,3,2023
2023-08-28 22:00:00+00:00,5.033980463667329,0.9669333333334483,1920.8172333333334,9,0,2023
2023-08-29 22:00:00+00:00,-5.297500474519749,-1.0263333333331655,1937.3741333333335,9,1,2023
2023-08-30 22:00:00+00:00,7.29725095835047,1.4191333333334721,1944.7590666666667,9,2,2023
2023-08-31 22:00:00+00:00,4.95107591089122,0.9607250000002144,1940.437175,9,3,2023
2023-09-04 22:00:00+00:00,-8.124164146140512,-1.575133333333118,1938.8131000000003,9,0,2023
2023-09-05 22:00:00+00:00,-11.112016934520872,-2.141066666666499,1926.7936666666667,9,1,2023
2023-09-06 22:00:00+00:00,-1.115033688962901,-0.21389999999973952,1918.2237666666665,9,2,2023
2023-09-07 22:00:00+00:00,23.887466912201035,4.58670000000014,1920.133233333333,9,3,2023
2023-09-11 22:00:00+00:00,-9.212489703493286,-1.7718333333331582,1923.2906999999998,9,0,2023
2023-09-12 22:00:00+00:00,-10.477765713843645,-2.0052555555553986,1913.8162222222225,9,1,2023
2023-09-13 22:00:00+00:00,8.729569737706568,1.6671000000001943,1909.7384333333332,9,2,2023
2023-09-14 22:00:00+00:00,7.624543067599799,1.4571666666669596,1911.1588999999997,9,3,2023
2023-09-18 22:00:00+00:00,-8.239330928222989,-1.5935666666663717,1934.0962,9,0,2023
2023-09-19 22:00:00+00:00,-13.044127640397344,-2.52069999999973,1932.4212666666665,9,1,2023
2023-09-20 22:00:00+00:00,-27.21963606095676,-5.25519999999968,1930.6547333333333,9,2,2023
2023-09-21 22:00:00+00:00,15.953032188521547,3.063733333333554,1920.4726666666668,9,3,2023
2023-09-25 22:00:00+00:00,-8.833788231498398,-1.6930999999997312,1916.6079666666665,9,0,2023
2023-09-26 22:00:00+00:00,-0.5675397240764433,-0.10791666666644535,1901.4709166666664,9,1,2023
2023-09-27 22:00:00+00:00,-12.101337280617594,-2.2716999999997824,1877.1925666666664,9,2,2023
2023-09-28 22:00:00+00:00,-3.6633954511352065,-0.6835999999998421,1865.9296333333332,9,3,2023
2023-10-02 22:00:00+00:00,-31.767944896354557,-5.8107999999998965,1829.1337666666668,9,0,2023
2023-10-03 22:00:00+00:00,-5.791337787126563,-1.0564666666665896,1824.1733333333334,9,1,2023
2023-10-04 22:00:00+00:00,22.305649178728903,4.064833333333506,1822.3393333333333,9,2,2023
2023-10-05 22:00:00+00:00,-1.6623180992393227,-0.3027999999997064,1821.4353333333331,9,3,2023
2023-10-09 22:00:00+00:00,14.33956959269404,2.669033333333497,1861.3171999999997,9,0,2023
2023-10-10 22:00:00+00:00,1.2762558219691478,0.23746666666685692,1860.6778666666667,9,1,2023
2023-10-11 22:00:00+00:00,5.722088762362516,1.073033333333645,1875.2551666666664,9,2,2023
2023-10-12 22:00:00+00:00,11.516913129093982,2.153500000000198,1869.8763333333332,9,3,2023
2023-10-16 22:00:00+00:00,-20.44046632108672,-3.923799999999725,1919.6019,9,0,2023
2023-10-17 22:00:00+00:00,50.017028550721456,9.625008333333502,1924.3719583333336,9,1,2023
2023-10-18 22:00:00+00:00,-5.87620460876035,-1.1461999999998322,1950.5376999999999,9,2,2023
2023-10-19 22:00:00+00:00,9.686190282462839,1.911533333333485,1973.4631333333334,9,3,2023
2023-10-23 22:00:00+00:00,10.227486198661378,2.018800000000207,1973.9045333333333,9,0,2023
2023-10-24 22:00:00+00:00,17.9065047809937,3.5292333333334227,1970.928533333333,9,1,2023
2023-10-25 22:00:00+00:00,10.192284055150331,2.020000000000209,1982.1598666666666,9,2,2023
2023-10-26 22:00:00+00:00,-2.0390108236415743,-0.4046999999997449,1984.6773666666663,9,3,2023
2023-10-30 22:00:00+00:00,-0.8000586268764986,-0.15973333333310316,1996.2874,9,0,2023
2023-10-31 22:00:00+00:00,-25.511872217459977,-5.0634999999998245,1984.7573,9,1,2023
2023-11-01 22:00:00+00:00,14.444366276467795,2.864133333333484,1982.982966666667,9,2,2023
2023-11-02 22:00:00+00:00,-10.744314769852538,-2.1341666666665637,1986.3168333333333,9,3,2023
2023-11-06 23:00:00+00:00,-20.056717497036608,-3.967433333333247,1978.0846666666666,9,0,2023
2023-11-07 23:00:00+00:00,-2.6473415569432643,-0.5212999999998829,1969.136833333333,9,1,2023
2023-11-08 23:00:00+00:00,-2.4039521553800607,-0.4692333333330983,1951.9047666666665,9,2,2023
2023-11-09 23:00:00+00:00,-4.1433672541551365,-0.8116666666664969,1958.8886333333332,9,3,2023
2023-11-13 23:00:00+00:00,-7.0009416151705075,-1.3628666666665292,1946.6888999999999,9,0,2023
2023-11-14 23:00:00+00:00,0.47728496861015113,0.09370000000020202,1963.2594666666664,9,1,2023
2023-11-15 23:00:00+00:00,-10.731671912822016,-2.1044999999998404,1960.9929333333332,9,2,2023
2023-11-16 23:00:00+00:00,11.836949528659122,2.34560000000018,1981.6005333333333,9,3,2023
2023-11-20 23:00:00+00:00,49.027569268259626,9.70706666666691,1979.9359,9,0,2023
2023-11-21 23:00:00+00:00,-15.344252977645604,-3.0675999999998567,1999.1417000000001,9,1,2023
2023-11-22 23:00:00+00:00,16.19025983771641,3.2227333333334323,1990.5389666666665,9,2,2023
2023-11-23 23:00:00+00:00,-9.184344907032745,-1.8314999999996264,1994.1510333333333,9,3,2023
2023-11-27 23:00:00+00:00,6.309605774493971,1.270933333333384,2014.2901666666667,9,0,2023
2023-11-28 23:00:00+00:00,25.638732028092445,5.235233333333629,2041.9500999999998,9,1,2023
2023-11-29 23:00:00+00:00,-6.1522121316208676,-1.2582999999997355,2045.2242333333331,9,2,2023
2023-11-30 23:00:00+00:00,12.376846963297005,2.5233333333335395,2038.825233333333,9,3,2023
2023-12-04 23:00:00+00:00,24.963608556678924,5.066600000000108,2029.5946,9,0,2023
2023-12-05 23:00:00+00:00,6.257970011784564,1.2639333333336253,2019.7524,9,1,2023
2023-12-06 23:00:00+00:00,8.321763290499723,1.686166666666774,2026.228933333333,9,2,2023
2023-12-07 23:00:00+00:00,16.728445674994347,3.393633333333431,2028.6810666666668,9,3,2023
2023-12-11 23:00:00+00:00,-2.3215863527590384,-0.4604666666665101,1983.0056333333332,9,0,2023
2023-12-12 23:00:00+00:00,-9.218352004501464,-1.8260999999996936,1980.9358000000002,9,1,2023
2023-12-13 23:00:00+00:00,31.95293882101123,6.474300000000085,2026.2103666666667,9,2,2023
2023-12-14 23:00:00+00:00,-10.411268739313579,-2.1209666666663907,2037.0245333333332,9,3,2023
2023-12-18 23:00:00+00:00,-11.295887104917842,-2.2902999999998124,2027.5219666666667,9,0,2023
2023-12-19 23:00:00+00:00,-11.34071403628595,-2.3145666666666025,2040.8820666666668,9,1,2023
2023-12-20 23:00:00+00:00,12.477027672962997,2.53656666666681,2032.9987333333333,9,2,2023
2023-12-21 23:00:00+00:00,-1.9024593698889758,-0.3899666666664719,2049.491233333333,9,3,2023
2023-12-25 23:00:00+00:00,43.36712718851145,8.911600000000059,2054.9456333333333,9,0,2023
2023-12-26 23:00:00+00:00,-10.216687948463964,-2.112666666666731,2067.7323666666666,9,1,2023
2023-12-27 23:00:00+00:00,36.62960295385848,7.616599999999683,2079.3614,9,2,2023
2023-12-28 23:00:00+00:00,13.261949330366797,2.7407333333338406,2066.6377666666663,9,3,2023
2024-01-01 23:00:00+00:00,5.335347140264594,1.1020000000001648,2065.7456333333334,9,0,2024
